iter	R2	RMSE
883	0.3048201019	0.1849402869
884	0.3048360376	0.1849381672
885	0.3048651959	0.1849342885
886	0.3048734753	0.1849331872
887	0.3050597617	0.1849084055
888	0.3050650864	0.1849076971
889	0.3051508782	0.1848962831
890	0.3052115763	0.1848882071
891	0.3054278571	0.1848594279
892	0.3055051233	0.1848491455
893	0.3055510311	0.1848430359
894	0.305560993	0.1848417101
895	0.3055781758	0.1848394233
896	0.3055798639	0.1848391986
897	0.3057092162	0.1848219825
898	0.3057140623	0.1848213375
899	0.3057215224	0.1848203445
900	0.3057241399	0.1848199961
901	0.3057301063	0.184819202
902	0.3057980093	0.1848101636
903	0.3059507033	0.1847898374
904	0.3061672858	0.1847610028
905	0.306233785	0.1847521485
906	0.30625411	0.1847494422
907	0.3063574455	0.1847356822
908	0.306453602	0.1847228772
909	0.3065748752	0.1847067262
910	0.306610477	0.1847019846
911	0.3066233212	0.1847002739
912	0.3067595508	0.1846821287
913	0.3067618941	0.1846818166
914	0.3069712112	0.1846539329
915	0.307171686	0.1846272233
916	0.3071783813	0.1846263312
917	0.3072472118	0.1846171598
918	0.3073442647	0.1846042272
919	0.307389186	0.1845982409
920	0.3074458956	0.1845906835
921	0.3075411446	0.1845779894
922	0.3075437253	0.1845776455
923	0.307677429	0.1845598249
924	0.3076830159	0.1845590802
925	0.3077093791	0.1845555662
926	0.3079036942	0.1845296635
927	0.3079084507	0.1845290294
928	0.3080746268	0.1845068747
929	0.3081572302	0.184495861
930	0.3081648241	0.1844948484
931	0.308337351	0.1844718427
932	0.3084393223	0.1844582439
933	0.3084450914	0.1844574746
934	0.308557989	0.1844424174
935	0.3087245609	0.1844201995
936	0.3087306072	0.184419393
937	0.3087331694	0.1844190512
938	0.3087452647	0.1844174378
939	0.3087829528	0.1844124104
940	0.3087945319	0.1844108658
941	0.3088329873	0.1844057358
942	0.3089004845	0.1843967314
943	0.3090848307	0.1843721364
944	0.3091588167	0.1843622645
945	0.3092338379	0.1843522539
946	0.3092363919	0.1843519131
947	0.3092418442	0.1843511855
948	0.3093636622	0.1843349293
949	0.3093716523	0.184333863
950	0.3095487757	0.1843102237
951	0.309749339	0.1842834524
952	0.3099490136	0.1842567959
953	0.3099919032	0.1842510696
954	0.3100828932	0.1842389208
955	0.3100900633	0.1842379634
956	0.3101172071	0.184234339
957	0.3101235507	0.184233492
958	0.3101256701	0.184233209
959	0.3101312071	0.1842324697
960	0.3102116497	0.1842217281
961	0.3103033371	0.1842094842
962	0.3104039758	0.184196044
963	0.310422055	0.1841936295
964	0.3105114412	0.1841816911
965	0.3105197461	0.1841805818
966	0.3106126726	0.1841681697
967	0.3107774377	0.1841461601
968	0.3108267428	0.1841395733
969	0.3109787691	0.1841192623
970	0.3109853636	0.1841183812
971	0.3110279531	0.1841126908
972	0.3111534938	0.184095916
973	0.3111754189	0.1840929862
974	0.311274378	0.184079762
975	0.3112877972	0.1840779687
976	0.3114886823	0.1840511206
977	0.3115897096	0.1840376169
978	0.3115950557	0.1840369023
979	0.3115989212	0.1840363856
980	0.311669934	0.1840268931
981	0.3116743914	0.1840262973
982	0.3116764087	0.1840260276
983	0.3117557159	0.1840154257
984	0.3117620737	0.1840145758
985	0.3117697364	0.1840135514
986	0.3118590842	0.1840016065
987	0.3120439429	0.1839768902
988	0.3122432083	0.1839502439
989	0.3123257736	0.183939202
990	0.3123332017	0.1839382085
991	0.3123354513	0.1839379077
992	0.3125300205	0.183911884
993	0.3125727115	0.1839061735
994	0.3127449359	0.1838831346
995	0.3128619555	0.183867479
996	0.3128683444	0.1838666242
997	0.3128987256	0.1838625594
998	0.3129012015	0.1838622281
999	0.3129188166	0.1838598713
1000	0.3129266652	0.1838588211
1001	0.3129359361	0.1838575807
1002	0.313139965	0.1838302797
1003	0.3132154527	0.1838201777
1004	0.3133349064	0.1838041909
1005	0.313340078	0.1838034988
1006	0.3133768579	0.1837985761
1007	0.3134805242	0.1837847007
1008	0.3134974969	0.1837824288
1009	0.3135027517	0.1837817254
1010	0.3135437263	0.1837762407
1011	0.3135484849	0.1837756037
1012	0.3135557152	0.1837746359
1013	0.3135763699	0.183771871
1014	0.3135785875	0.1837715742
1015	0.3135997777	0.1837687376
1016	0.3136054198	0.1837679823
1017	0.3136487309	0.1837621844
1018	0.3136502951	0.183761975
1019	0.3137507616	0.1837485251
1020	0.3138380685	0.1837368362
1021	0.3138401112	0.1837365627
1022	0.3139199785	0.1837258692
1023	0.3140593247	0.1837072104
1024	0.3140666526	0.1837062292
1025	0.3143167732	0.1836727325
1026	0.3145194146	0.1836455899
1027	0.3145598624	0.1836401717
1028	0.3145739542	0.183638284
1029	0.3146375694	0.183629762
1030	0.3147918789	0.1836090887
1031	0.3147954992	0.1836086036
1032	0.3148245279	0.1836047143
1033	0.3148528656	0.1836009174
1034	0.3149192812	0.1835920184
1035	0.3150673922	0.1835721715
1036	0.3152517364	0.1835474664
1037	0.3152710896	0.1835448725
1038	0.3153290992	0.1835370975
1039	0.3154688939	0.1835183594
1040	0.3155723059	0.1835044968
1041	0.3156733715	0.1834909478
1042	0.3158116229	0.1834724119
1043	0.3158230382	0.1834708814
1044	0.3159902324	0.1834484624
1045	0.3160464428	0.1834409245
1046	0.3160513778	0.1834402627
1047	0.316097085	0.1834341331
1048	0.316232354	0.1834159915
1049	0.316317585	0.1834045598
1050	0.3163241971	0.183403673
1051	0.3163286185	0.1834030799
1052	0.3163348312	0.1834022466
1053	0.3163638828	0.1833983498
1054	0.3163663034	0.1833980251
1055	0.3165563153	0.1833725362
1056	0.3166138441	0.1833648183
1057	0.3166209141	0.1833638698
1058	0.3166224501	0.1833636637
1059	0.3166304313	0.183362593
1060	0.3167855789	0.1833417771
1061	0.316790086	0.1833411723
1062	0.3168313262	0.1833356388
1063	0.3168360459	0.1833350055
1064	0.3169151919	0.1833243853
1065	0.3169186823	0.183323917
1066	0.3171184353	0.1832971104
1067	0.3171602329	0.1832915007
1068	0.3172231837	0.1832830517
1069	0.3173048141	0.183272095
1070	0.3173396222	0.1832674228
1071	0.3173682922	0.1832635744
1072	0.3174490229	0.1832527373
1073	0.3174555689	0.1832518586
1074	0.3176216086	0.1832295678
1075	0.3177175167	0.1832166909
1076	0.3178939658	0.183192998
1077	0.3179683173	0.1831830134
1078	0.3180115865	0.1831772026
1079	0.3180169515	0.1831764821
1080	0.3181169016	0.1831630586
1081	0.3182148546	0.1831499024
1082	0.3182172431	0.1831495816
1083	0.3183813696	0.1831275353
1084	0.3184327196	0.1831206372
1085	0.3184373887	0.18312001
1086	0.3185442677	0.1831056514
1087	0.3185485591	0.1831050749
1088	0.3186180055	0.1830957446
1089	0.3186631447	0.1830896797
1090	0.3187148778	0.1830827287
1091	0.3187167851	0.1830824725
1092	0.318718755	0.1830822078
1093	0.3187239439	0.1830815105
1094	0.3187686609	0.183075502
1095	0.3188559471	0.1830637729
1096	0.3190120751	0.1830427913
1097	0.3190186156	0.1830419122
1098	0.3192061721	0.1830167037
1099	0.3193435962	0.182998231
1100	0.3193455471	0.1829979688
1101	0.3193511766	0.182997212
1102	0.3193526548	0.1829970133
1103	0.319420851	0.1829878456
1104	0.3194229724	0.1829875604
1105	0.319427925	0.1829868946
1106	0.31951689	0.1829749341
1107	0.3196657037	0.1829549257
1108	0.3197378814	0.1829452205
1109	0.3198093061	0.182935616
1110	0.3198116532	0.1829353004
1111	0.3199372015	0.1829184166
1112	0.3199405546	0.1829179657
1113	0.3200425045	0.1829042542
1114	0.320228174	0.1828792806
1115	0.3202473667	0.1828766988
1116	0.3202536281	0.1828758566
1117	0.3202550969	0.182875659
1118	0.3202596439	0.1828750473
1119	0.3203611608	0.1828613909
1120	0.3203816549	0.1828586339
1121	0.3205204199	0.1828399648
1122	0.320538425	0.1828375423
1123	0.3206206488	0.1828264791
1124	0.3207931042	0.1828032731
1125	0.3209406153	0.1827834213
1126	0.3209541273	0.1827816027
1127	0.3210304955	0.1827713243
1128	0.321171855	0.182752297
1129	0.3213126875	0.1827333388
1130	0.3213239056	0.1827318286
1131	0.3213296315	0.1827310577
1132	0.3213710052	0.1827254877
1133	0.321375051	0.1827249431
1134	0.3214622823	0.1827131988
1135	0.3214691295	0.1827122769
1136	0.3216154043	0.1826925817
1137	0.3216913573	0.1826823542
1138	0.3217756681	0.1826710005
1139	0.3218718065	0.1826580532
1140	0.3219691804	0.1826449386
1141	0.3219710636	0.182644685
1142	0.3221420477	0.182621654
1143	0.3221744326	0.1826172916
1144	0.3223080426	0.1825992923
1145	0.322379506	0.1825896644
1146	0.3225392799	0.182568137
1147	0.3226140415	0.182558063
1148	0.3226208973	0.1825571392
1149	0.3226268522	0.1825563368
1150	0.3228623411	0.1825246011
1151	0.3229618975	0.1825111828
1152	0.3229677728	0.1825103908
1153	0.3231210665	0.1824897277
1154	0.3231379006	0.1824874584
1155	0.323143979	0.182486639
1156	0.3231773767	0.1824821368
1157	0.3232063616	0.1824782293
1158	0.3232087626	0.1824779056
1159	0.3233086121	0.1824644443
1160	0.3233141393	0.1824636991
1161	0.3233354547	0.1824608253
1162	0.3234568076	0.1824444634
1163	0.3234701804	0.1824426602
1164	0.3235839008	0.1824273258
1165	0.3235857186	0.1824270807
1166	0.3236613148	0.1824168864
1167	0.3237366566	0.1824067258
1168	0.3238707702	0.1823886378
1169	0.3239782353	0.1823741427
1170	0.3240619334	0.1823628525
1171	0.3240950729	0.1823583821
1172	0.3241275642	0.1823539989
1173	0.3241325417	0.1823533275
1174	0.3241901018	0.1823455623
1175	0.3241932482	0.1823451378
1176	0.3242235133	0.1823410547
1177	0.3242307658	0.1823400762
1178	0.324235412	0.1823394494
1179	0.3243338326	0.1823261707
1180	0.3243378368	0.1823256304
1181	0.3243561532	0.1823231591
1182	0.3243579615	0.1823229151
1183	0.3244379389	0.1823121238
1184	0.324479341	0.1823065371
1185	0.3246514149	0.1822833164
1186	0.3247926343	0.1822642571
1187	0.324824812	0.1822599141
1188	0.3249511493	0.1822428612
1189	0.3249549428	0.1822423492
1190	0.32505183	0.1822292704
1191	0.3251349981	0.1822180427
1192	0.3253433848	0.1821899077
1193	0.325468587	0.1821730016
1194	0.32555805	0.1821609204
1195	0.3257557459	0.1821342204
1196	0.3258839729	0.1821169006
1197	0.3260254138	0.182097794
1198	0.3261185669	0.1820852093
1199	0.3261463609	0.1820814542
